Gene	t1_gene_score	t1_SIEG_score
TXNDC11	0.024374102	-0.336476479
DAXX	1.107725904	4.304408443
RHOT2	0.468084674	1.564328876
HLA-DQB1	-0.201863111	-1.301265081
TMOD3	0.575437751	2.013538626
SPG11	1.326954782	5.259389353
C19orf2	0	-0.43962773
ASNA1	0.2774315	0.729996684
SCRN1	-0.033268029	-0.576476908
TRAF4	0.192335446	0.385553975
TLE3	0	-0.43962773
ACBD3	1.044834285	4.01019547
NDUFB7	2.147555299	8.754626796
UBFD1	0.038323099	-0.27974912
RDBP	1.529513063	6.134097975
SIK1	0	-0.43962773
BZW2	1.564086421	6.232447816
KLF10	0.047770504	-0.239715515
TFE3	0	-0.43962773
TES	-0.050266373	-0.670208543
RPS6KA3	0.029737655	-0.311651566
SLC29A1	0	-0.43962773
KDSR	0	-0.43962773
FXYD5	0.055473812	-0.199927941
TMED5	0.152696585	0.203713604
ZNHIT1	1.568780712	6.28355401
KIAA1671	-0.009952825	-0.482936183
MFSD1	0	-0.43962773
NEDD4L	0.092200687	-0.055944795
ADAM10	1.545030722	6.178736649
STXBP2	0.108255888	0.009431101
NDUFS3	1.75091156	7.069654114
C1orf198	0	-0.43962773
TMEM106B	0.144632463	0.171773509
UBP1	0.085981358	-0.055357418
SAFB2	0.243433381	0.596230742
AKAP9	1.210615152	4.761303247
SULF1	-0.079064012	-0.784064869
C12orf57	1.273892394	5.039708187
UBQLN4	0.152025091	0.215475111
VEGFB	0	-0.43962773
SFRS13A	0.937562345	3.545543517
SOCS3	-0.211501592	-1.34601845
PEPD	0.060969541	-0.175872927
SEPT8	0	-0.43962773
NUP188	1.517955418	6.011246478
POGK	0.495296289	1.663500196
SMEK1	0.140283782	0.161353901
MRPL49	0	-0.43962773
FUCA2	0	-0.43962773
RNF130	0.007659424	-0.404501193
MTOR	0.467669385	1.550723852
HMGN4	0	-0.43962773
MARCH7	0.649705336	2.328990237
RPRD2	0.377186639	1.1982563
TTLL12	0.47037054	1.544013593
CD55	-0.028138021	-0.555374442
HERC2	0.471898543	1.58881978
NUMB	0.202291248	0.428529144
SETD3	0.446850492	1.463169156
EDEM1	0.046520225	-0.244502969
UQCR11	1.561333548	6.249262549
THBS2	-0.10245419	-0.885436498
OAS3	0.416516665	1.329284753
TEAD1	0.876263548	3.318103809
RAB31	-0.044381084	-0.634106282
MAPK3	0.019489865	-0.349498072
COPS2	0.355002517	1.058108348
FASTK	1.444384671	5.737832606
MLL	1.457384444	5.799359195
CCND3	0.069130749	-0.147760838
EXOC4	0	-0.43962773
SLK	0.988066714	3.787128013
VAMP2	0.998361113	3.820338756
RBM10	0.703286702	2.561522322
DNAJB6	0	-0.43962773
KIF1B	0.256148462	0.659395354
PRPF4B	0.908112656	3.449951043
EPB41L1	0	-0.43962773
GNA12	0.05902106	-0.18938102
RTF1	0.176690169	0.312155473
UBE4A	0.262248484	0.680758942
FOXK2	1.061167631	4.057761532
ANKH	0	-0.43962773
CD2AP	0.012211369	-0.39127434
PIGY	0	-0.43962773
ARID1B	1.348985662	5.306455922
FBXW2	0.206125214	0.43420686
ZNF395	-0.034626373	-0.588536046
PYGO2	0.326182162	0.965700189
YTHDC1	0.059046104	-0.170456556
EPS15	0.565584884	1.997959107
DPP9	0.209297438	0.459907548
TOR1AIP1	0.870394671	3.308114791
CALCOCO1	1.504021905	5.961291343
CTBP2	-0.223832979	-1.407699396
DNM1L	0.211152713	0.438037749
ARHGEF2	0	-0.43962773
FBN1	-0.054161262	-0.674481504
ITPRIPL2	-0.020658069	-0.52855798
FNDC3A	1.137363663	4.42221547
TAOK2	0	-0.43962773
ZBTB7B	0.096720856	-0.037134616
PPP2R5A	0	-0.43962773
TMEM205	0.938441324	3.544837959
LARP4B	0.525795173	1.7978327
ATP5I	1.997416792	8.127554336
SMAD3	0	-0.43962773
TMEM106C	0	-0.43962773
SLC7A5	0.83664462	3.125742721
PTPN1	0	-0.43962773
GBA	0	-0.43962773
MBD6	0	-0.43962773
PFKFB3	0	-0.43962773
IDH3B	0.210463328	0.454510291
PHKB	0.038241543	-0.27922713
CARHSP1	0	-0.43962773
SDC2	0.174087228	0.302735484
SLC35B2	0.038323099	-0.27974912
MLL5	1.748421128	7.047748956
DRAP1	1.460059808	5.818532991
FBXO18	0.227953268	0.534790494
KIAA0284	-0.084876164	-0.831186358
SEC61B	1.21979865	4.796052416
CYTH2	0.254338022	0.651369956
PARP10	-0.035633607	-0.591938504
RALB	0	-0.43962773
SLC2A4RG	0.032147841	-0.305728157
PKD1	0	-0.43962773
KCTD10	-0.021002155	-0.531604559
PXDN	-0.089175227	-0.828719926
PPP3R1	0.056719582	-0.20044303
HLA-F	-0.149826141	-1.090980595
PPP6C	0	-0.43962773
TCF3	1.210681845	4.735116933
CUL1	0.212110714	0.456004957
JOSD1	-0.048317649	-0.644174122
IGSF8	0	-0.43962773
ABCC1	-0.100965324	-0.870574969
MAN2B2	0.041002596	-0.267646151
AURKAIP1	2.098556119	8.545789446
MET	0.026552056	-0.324307165
NAT15	0.070220967	-0.140685743
NT5C2	-0.000854207	-0.44664971
UQCR10	1.429488346	5.686978597
PLOD2	0	-0.43962773
PAF1	0.265294837	0.690475053
ZER1	0	-0.43962773
FH	0.175695878	0.309247004
MRC2	-0.070865067	-0.747998784
SPTLC1	0.018923078	-0.359456971
TNFAIP1	0	-0.43962773
TMEM147	1.05315518	4.069826745
TERF2IP	0.127648333	0.097946333
HSD17B10	1.594511362	6.385824489
EPS8L2	0.074278487	-0.135252961
EPCAM	0.035899865	-0.296909453
HMGCS1	0.029691158	-0.310946458
PELP1	0.263477686	0.669317947
GLB1	-0.011795779	-0.487069063
NSUN2	1.389483794	5.496297722
GNAQ	1.277487666	5.025969102
WHSC1	1.448720244	5.718264791
PCNXL3	0.033179543	-0.301693618
CNPY2	1.215944407	4.764349949
UFM1	0.030516475	-0.312522991
CMIP	0.224914182	0.525763715
YTHDF1	0.08402666	-0.077747591
ACACA	0.104267288	0.005499328
ANKFY1	0.304268964	0.866649366
EHMT2	1.263747423	4.972839041
BPTF	2.012049734	8.154581047
FAM20B	0.366696936	1.094363512
SNX19	0.583301225	2.028162402
SIGMAR1	0.070786043	-0.130482871
HIPK1	1.857938783	7.537434026
TRAK1	0	-0.43962773
STARD10	0.039326575	-0.277668319
TACSTD2	0.100159659	-0.02311848
TUBB6	-0.02593366	-0.56037049
BAG3	0	-0.43962773
ASXL1	-0.004621879	-0.449578814
LPCAT3	0	-0.43962773
MESDC2	0.059911303	-0.18802538
FYTTD1	0.98340559	3.755270505
ASCC2	0.633726552	2.250587768
RMND5A	0	-0.43962773
DNASE2	0	-0.43962773
PPAP2B	0.628595882	2.245223889
ZBTB38	0.800815293	3.009204049
PRCC	0.703779585	2.587600173
PAK4	0	-0.43962773
FAF2	0.442971559	1.442710563
ZBED1	0	-0.43962773
GIGYF2	1.148640528	4.481098259
SLC6A8	-0.019165043	-0.520597347
TOB1	0	-0.43962773
DAB2IP	0	-0.43962773
FAM127A	0.021219182	-0.346475865
OTUD5	0.071400053	-0.13689463
CBX1	0.097678138	-0.028810836
LBH	0.017561406	-0.374097865
AGFG1	0.310280092	0.892736574
TMEM176B	-0.079320021	-0.783111598
BAG1	0.046520225	-0.244502969
USP10	0.422792395	1.390590869
AK3	0	-0.43962773
VPS13D	1.194774963	4.674420387
EGLN2	0.330861599	0.971816993
TMEM131	0.785930545	2.928502373
MAT2B	0.216440816	0.507417925
NME4	0.322258867	0.93743014
PTPRK	0	-0.43962773
STAT5B	0.355158046	1.068228325
PDE4DIP	0	-0.43962773
CPSF6	1.948962362	7.855230751
CKB	0	-0.43962773
NOMO2	0	-0.43962773
KIAA0182	0	-0.43962773
TRIM26	0	-0.43962773
NDUFS8	1.876593776	7.587341362
PGM1	0	-0.43962773
TPRG1L	0	-0.43962773
NCOA6	1.462458202	5.808226681
PHF3	1.134076736	4.439158481
KCTD3	0.130446714	0.106829342
ZFP106	0.15923133	0.225860026
DNAJB11	1.090161906	4.187785224
DCTN4	0.636575165	2.283431729
CHPF2	0	-0.43962773
DCTD	0.030447812	-0.310633095
KCTD12	-0.16115819	-1.125668972
GBP2	-0.146972554	-1.072239346
NDUFV2	0.595185432	2.097828848
MX1	-0.050183094	-0.662735811
C10orf26	0	-0.43962773
NDUFB10	1.860703394	7.500535188
NIPSNAP1	-0.050902189	-0.66480261
RIOK3	0	-0.43962773
AP2S1	2.120279568	8.633601232
SETD2	0.658581515	2.40241153
CCDC50	-0.054078721	-0.672189518
RBM42	1.295037377	5.129265932
PTEN	0	-0.43962773
SART1	0.639112828	2.302416541
EHD1	0.064035024	-0.157387185
WTAP	-0.10286693	-0.881519361
PLCG1	0	-0.43962773
SIN3A	0.699399058	2.555847309
MXRA5	-0.075184438	-0.763227272
QKI	-0.039017469	-0.612390318
VKORC1	0.254390056	0.651926758
BECN1	0	-0.43962773
MOGS	0.20037736	0.402464691
ZMPSTE24	0	-0.43962773
FKBP5	-0.019747154	-0.525450455
LYPLA2	0.668398462	2.430623566
ERLEC1	0.056221643	-0.20792084
LRBA	0.351114422	1.068622982
RAVER1	0.117268486	0.065298044
KPNA1	0.506820438	1.730057467
PARP9	-0.102056462	-0.881141778
PYCR2	0	-0.43962773
SNRPN	0.743822677	2.733596303
PRRC1	0.469752072	1.571831866
EIF4G3	0.39748526	1.248499242
NDUFB2	1.560488964	6.213546365
VDAC2	0	-0.43962773
C20orf199	1.337776668	5.353714781
SRC	-0.011635627	-0.493070229
H19	0	-0.43962773
UBAC2	0.038323099	-0.27974912
CUL3	0.258731913	0.641436096
SH3BP4	0	-0.43962773
EIF5AL1	1.832065813	7.348562809
KIAA0913	0.041002596	-0.267646151
ADD3	0	-0.43962773
TP53I11	-0.017945484	-0.514111236
RABAC1	0.94860683	3.611045097
C19orf22	1.043392961	4.037901603
KHNYN	0.048087865	-0.237427869
NUPR1	0.23222355	0.531825414
LZTS2	0	-0.43962773
RBM47	0.064698425	-0.171960286
NDUFB8	1.815318831	7.322727975
PODXL	-0.068449607	-0.737119906
AGAP3	0.138280283	0.155301685
ZDHHC3	-0.012911083	-0.498928408
ASH1L	2.025734098	8.226993996
USP47	0	-0.43962773
CBR1	-0.008459128	-0.475554974
ZMAT2	0.040741748	-0.260840672
STIM1	0	-0.43962773
OPA1	1.069578025	4.124057878
DNAJA2	0.05839439	-0.188679865
MRPL37	1.504745236	5.987967963
CSK	1.186031499	4.612199856
CHD8	1.074126497	4.147431051
C2orf18	0	-0.43962773
CUL4B	0.217552324	0.485568294
ETFB	0.570220862	2.004483543
GABARAPL2	0.577393172	2.025271385
DCAF6	0.081852476	-0.099007731
SLC25A1	0.268878312	0.711427943
FEM1B	0.416759313	1.343464579
IL32	-0.119156659	-0.952027004
NIPBL	1.391667641	5.508085964
MXD4	1.037935245	3.986848693
UCP2	0.01977146	-0.35021799
ELF3	0.06206186	-0.188174711
OSTC	0	-0.43962773
ARSD	-0.017973408	-0.521076727
NQO1	0	-0.43962773
C6orf48	0.407317628	1.325216175
HMG20B	0.242357361	0.607047494
ATP6V0A1	0.38880455	1.207114335
OLA1	0.623383698	2.216144723
C19orf53	2.326855211	9.536827561
GLS	0.014550672	-0.377273836
NCAPD2	2.675231307	10.93951648
DHRS7	0.512782676	1.756725799
CHMP5	-0.021442302	-0.53334622
ATP6V1C1	0.183041853	0.338304431
PGRMC2	0	-0.43962773
DPYSL2	-0.036758179	-0.599949694
XPO7	0.11717457	0.07947242
FAM128B	1.879429098	7.623784445
NGFRAP1	0	-0.43962773
SNX9	0	-0.43962773
METTL7A	1.118025691	4.317515804
UBE3A	0.325016263	0.946871616
ERLIN2	0	-0.43962773
DLG5	0.047307762	-0.246781645
APOL6	-0.215268291	-1.366585744
ARFGEF1	0.717563465	2.615110794
SMAD2	0	-0.43962773
CNPY3	0.439898555	1.449484299
ABHD14B	0.739115916	2.706544544
HN1	1.946584669	7.852449386
LMNB2	2.182499316	8.851793141
CHID1	0.265617019	0.69520547
ST6GAL1	-0.009294027	-0.482943052
IVD	0.618636427	2.201250974
RALGDS	0	-0.43962773
MBOAT7	0.155320072	0.233721032
MYH10	0.038414962	-0.270406792
SETD7	0.348107459	1.058892345
SERPINF1	0.139810363	0.165143843
MED29	0.087332	-0.069719921
TOX4	0	-0.43962773
C1QBP	1.016295768	3.865508698
PNKD	-0.007970175	-0.476773169
RBM5	0.710771114	2.576386939
STX16	0	-0.43962773
OAT	0	-0.43962773
MMADHC	0.019688308	-0.35848283
FAM32A	1.020132852	3.912679845
CPSF3L	1.32049936	5.219430627
CABIN1	0	-0.43962773
TXN2	0.960608254	3.66709873
ESD	0	-0.43962773
MED24	0.040646773	-0.259778338
MYO10	-0.053909709	-0.685703893
TMEM33	0	-0.43962773
ARFGEF2	1.169718401	4.568347835
MEF2D	0	-0.43962773
OSBPL9	0	-0.43962773
MTUS1	0	-0.43962773
DBN1	0.0189883	-0.358257296
JMJD8	0.767934982	2.837986122
HSD17B12	0	-0.43962773
C5orf15	0	-0.43962773
CRIM1	0.798966685	2.979243873
TXNDC12	0.677325525	2.426219477
TNFAIP2	0	-0.43962773
SP3	1.283500933	5.044397001
LOC653566	0.052114526	-0.221743208
ACP1	0.595304926	2.092072269
ATG9A	0	-0.43962773
PDHA1	0.299951626	0.83542045
GRHPR	-0.096290208	-0.858678138
MAPKAP1	0.029338603	-0.313368886
CCPG1	2.189964889	8.900121092
POMGNT1	0	-0.43962773
COBRA1	0.755868299	2.800520208
LTBP2	-0.075759922	-0.767361603
GAS5	1.367504273	5.484690635
WSB1	0.015315288	-0.373997233
BCAR1	0	-0.43962773
SMARCB1	0.514253678	1.747948629
MGLL	-0.012288566	-0.496069183
PFN2	-0.019603124	-0.520265853
NSD1	1.042066903	4.020112326
RAB8A	0	-0.43962773
HDAC7	0.05902106	-0.18938102
SDHD	-0.003580836	-0.455669158
ATP5J	0.972331853	3.710963958
NUP62	1.819697749	7.307694547
NF1	1.215564793	4.777482517
PPIF	0.359996113	1.111398799
HBP1	0.990498263	3.79726329
PPP1R15A	-0.051725889	-0.665496751
EIF1AX	0.400975862	1.237761415
MLL3	1.81069373	7.323469887
KIAA2013	0.101274477	-0.003537677
KLF3	0.017209431	-0.365366881
NEK9	0.095478892	-0.040415112
YTHDF3	0.298044498	0.824887331
TAP2	-0.199081798	-1.295980528
KIAA0430	1.366022032	5.428813304
RBL2	1.328650711	5.264064013
CYP51A1	0.034260122	-0.28934091
EML4	0	-0.43962773
CLTB	0.190141936	0.371518798
SRI	0	-0.43962773
CYB5B	0.09304198	-0.045903637
C1QC	-0.275897786	-1.621415193
VPS39	0.206290767	0.43532255
DNAJC7	0.019688308	-0.35848283
SEC23B	0.418718104	1.351306635
SS18	0	-0.43962773
POSTN	-0.126964497	-0.988993303
MED13L	1.625697012	6.533789323
CD2BP2	0.411607195	1.324234685
KANK2	0.224228874	0.519762972
SBNO2	0.032892379	-0.300165485
MGST3	0	-0.43962773
ICAM1	-0.191914805	-1.258549796
FKBP10	-0.025759234	-0.55103787
AKAP1	0	-0.43962773
NDUFA1	1.479228191	5.884956879
ERRFI1	-0.020362593	-0.525333331
MSL1	0.341254427	1.012512435
RNF145	0.043217404	-0.253909563
TFDP1	1.289803246	5.043575662
DIDO1	0.303660811	0.878854886
COPS7A	0	-0.43962773
PPP1R9B	0	-0.43962773
WDR13	1.439851601	5.696891395
PAIP2	0.018556351	-0.35571291
TOB2	0	-0.43962773
SCAMP4	0	-0.43962773
PPP1R11	0	-0.43962773
RBM12	1.654279496	6.614845031
FOXP4	0	-0.43962773
SAMD4B	0.918219049	3.47527425
RRAGA	0	-0.43962773
CPT1A	0	-0.43962773
FBRS	0.316572122	0.936373615
CELF1	1.436179606	5.697582796
SCAMP3	0.285426245	0.800725828
HAX1	0.464158498	1.548008819
NR1H2	0.828203009	3.081792851
NME1	2.950013197	12.16867274
NR4A1	-0.017914681	-0.523431678
GSK3A	0.138467022	0.164321454
TBC1D14	0	-0.43962773
RALGAPB	0.752703293	2.796898478
C20orf24	1.837286079	7.387248685
PLEKHM2	-0.017081082	-0.509891346
UTRN	0.998491302	3.835330186
CDC42EP1	0	-0.43962773
PNPLA2	0	-0.43962773
MTHFD1	-0.024154052	-0.539744178
CCNY	0	-0.43962773
TSTA3	0.300702813	0.860952494
PRMT2	-0.044508678	-0.626778526
SUCLG1	0.501702163	1.697872924
LPGAT1	0	-0.43962773
ARFGAP1	0.641857621	2.306720634
BRI3	0.664843832	2.408249423
PTPN12	0.527466713	1.789001927
PITRM1	0	-0.43962773
NUB1	0	-0.43962773
CDC42EP4	0	-0.43962773
TOLLIP	0.093504002	-0.039509009
GIT1	0.169942548	0.288007928
MED13	1.031494154	3.976072689
XPOT	1.179590859	4.576246652
PURB	-0.017945484	-0.514111236
CYBA	-0.044344124	-0.637591129
KIAA0195	0	-0.43962773
SH3PXD2A	0.082336564	-0.100844874
POLR1D	0.299802647	0.866505954
BST2	-0.022980134	-0.5494019
ERP44	0.14332192	0.167831924
MRPL51	2.599952564	10.71003573
IGF1R	-0.192902501	-1.267547801
COASY	0.271742069	0.730663234
MRPS16	0.833886838	3.163270853
INSR	0.993164633	3.774102679
PPP4R1	-0.032097919	-0.584353248
TRIOBP	0	-0.43962773
PLIN3	0	-0.43962773
SLTM	0.331654425	0.967537763
TJP2	0.020766821	-0.354271217
PIM3	0	-0.43962773
ATIC	0.489357903	1.654009937
BAP1	0	-0.43962773
ZNF24	0.161505632	0.244628885
PRDX4	0	-0.43962773
FIS1	1.818396965	7.32222697
MYLK	-0.072349184	-0.759349526
PLTP	0	-0.43962773
ZMYND11	0.756992905	2.808006961
OAZ2	0.286242475	0.774963529
TSC2	0	-0.43962773
LTBP4	0	-0.43962773
RSL24D1	0.382239434	1.167691265
KPNA2	2.778769296	11.39246787
AP2A2	0.024507054	-0.336033291
BCL9L	0.310653723	0.870134189
SLC25A23	0	-0.43962773
CCDC6	0.096115951	-0.020596454
KDM1A	1.355254489	5.342365919
CIC	0.120538899	0.076081304
ZNFX1	0.01317465	-0.387301818
ACOX1	-0.119893118	-0.95758616
UBE2L6	-0.160718544	-1.129132836
PPP1R15B	0.20234786	0.430597335
PEF1	0.120413217	0.083974698
COX5A	1.084905598	4.205986815
UBE2J1	0	-0.43962773
SMEK2	1.181578374	4.581975665
CCNL2	0.969509668	3.681483015
MRPL3	1.456652304	5.777520099
PSME4	0.69644313	2.533657552
KIF3B	0	-0.43962773
PLXNA1	0.312429363	0.879395987
KIDINS220	1.862323516	7.554033728
SGK1	-0.020733165	-0.528758904
RETSAT	0	-0.43962773
METAP2	0.426676393	1.37298351
TAB2	0.424259905	1.365474229
KPNA4	1.579171073	6.273191919
C10orf58	0	-0.43962773
MLLT1	0.423891809	1.364515578
CYBRD1	0.087653888	-0.068208965
TCEAL4	-0.050586337	-0.658848755
ABHD12	0	-0.43962773
NID1	-0.005876558	-0.456442026
DLD	0.118666281	0.064945556
NACC1	0.573750333	1.998087546
C1QA	-0.261424206	-1.555247545
SLC39A14	-0.036072305	-0.595315785
YY1AP1	0.218693219	0.501281024
DEGS1	0	-0.43962773
RAB18	-0.02434278	-0.544905442
KDM5B	0.564783759	1.969245773
GSTO1	0.249128654	0.631722479
BET1L	0	-0.43962773
IFNAR1	0.237136216	0.567569888
PTK7	-0.121907756	-0.964606407
DHX30	0.024045895	-0.335521373
STOML2	1.090948731	4.2650974
FSCN1	-0.084001244	-0.807804
DUS1L	1.223442602	4.816181191
TM9SF1	0.101177096	-0.011335896
KIAA0247	0.891042079	3.363534132
FOSL2	0.023259221	-0.345231967
NISCH	0.448527342	1.477064427
VGLL4	0	-0.43962773
PINK1	1.324184253	5.201577965
KIAA1217	0.147604467	0.181463728
USP11	0.126559684	0.093255003
SCPEP1	0	-0.43962773
SORL1	0	-0.43962773
POGZ	0.217037405	0.494765509
CES2	-0.160523884	-1.146859059
POMP	0.744058405	2.749301475
WASL	0	-0.43962773
BRD4	0.971097571	3.698736527
SLC35E1	0.047131003	-0.241941115
TNFRSF21	0	-0.43962773
LMF2	0.18506829	0.354404684
STUB1	1.125279585	4.366122831
GPC1	-0.067835035	-0.742271161
UBE2D2	0.120413217	0.083974698
CUL4A	0.270900611	0.724319108
NDUFB11	2.116040487	8.640168676
DHRS3	-0.024413656	-0.551806284
SMS	0	-0.43962773
BIRC6	2.247680153	9.167179348
SORBS3	0	-0.43962773
RBM15B	0	-0.43962773
IGFBP2	0	-0.43962773
SETX	1.285088355	5.072105419
ARHGAP5	0.951729309	3.655045696
PIP4K2B	0.281143037	0.74684287
HIGD1A	0.2189244	0.477119781
ZFAND3	0	-0.43962773
RBM9	0.190504086	0.376147822
KIAA0652	0	-0.43962773
DAZAP1	2.347215695	9.588946348
ATP13A1	0.536408668	1.861078001
SVIL	0	-0.43962773
MTCH2	0.329102887	0.982474902
DUSP6	0	-0.43962773
CTSS	-0.285058441	-1.657530441
BSCL2	0.207615229	0.442850546
FAM83H	0.126857353	0.088907017
WDTC1	0	-0.43962773
MBD3	1.188338134	4.643674824
GNG5	0.870610041	3.26878963
ANKHD1	0.415240684	1.322198967
PSEN1	0	-0.43962773
CHMP1B	-0.018970352	-0.522541997
HTATSF1	0	-0.43962773
NDUFA10	0.080470895	-0.100441295
TMEM184B	0	-0.43962773
PI4KA	0.180707112	0.326780757
VDAC3	0.108882887	0.045739246
ARHGEF1	0.342563438	1.018069477
C2orf24	0.674762552	2.418686214
PPP2CB	0.105752818	0.034052323
EXT2	0	-0.43962773
KEAP1	0.481377449	1.591436668
PMEPA1	-0.054755689	-0.672609733
GPBP1	0.590724217	2.110524746
BCR	0	-0.43962773
TNPO2	-0.019603124	-0.520265853
APRT	1.681850705	6.78673416
TMEM8A	-0.02394536	-0.541524762
PNN	0.814934573	3.028160147
C21orf33	1.044174111	3.99792042
ERBB2IP	0.825758977	3.110526371
NCOR1	1.471985091	5.853201037
CGGBP1	0.201953492	0.435422221
EPHB4	0	-0.43962773
SEC14L1	-0.001940451	-0.443053256
ETS1	-0.093557962	-0.837121286
OPTN	-0.02394536	-0.541524762
SLC12A7	0	-0.43962773
LRP5	0.025956338	-0.327924484
PARP4	0	-0.43962773
NCLN	1.208402341	4.729905932
ATPIF1	1.255726369	4.914939062
TH1L	0.149538202	0.204902766
UQCRH	1.344205581	5.31868614
YTHDF2	0.441561656	1.448549638
IK	0.549321631	1.90508873
EFNA1	0.005873101	-0.412459427
NSFL1C	0.344902604	1.033325381
LPCAT1	0	-0.43962773
NRP1	0.016768084	-0.362803117
WIPI2	0.13749819	0.150885893
EFR3A	0.435925394	1.432560186
ARRDC3	0.066515509	-0.146263874
STK25	0	-0.43962773
C22orf28	0.326096598	0.924521448
WSB2	0	-0.43962773
ZNF146	1.143792939	4.430507029
NDUFA11	2.232350777	9.13425205
GATAD2A	0.343371668	1.032608333
PEX19	-0.018408756	-0.519541264
C1orf77	1.556624645	6.18020019
MAL2	0.08717636	-0.081190011
SMARCA5	1.249606417	4.889658536
RNF114	0	-0.43962773
RNASE1	-0.110437312	-0.906723307
TM7SF3	0	-0.43962773
ASS1	0	-0.43962773
CCNG1	0.235368481	0.551077942
COX7A2L	0.410366369	1.325924052
NFIX	0	-0.43962773
DNAJC8	1.05224327	4.025640115
SYVN1	0	-0.43962773
TMEM87A	-0.06042869	-0.704144705
MARCH6	0.852708753	3.203926667
MAP1LC3B	0.117150413	0.061040868
HMGB2	2.408873403	9.823565881
ELOVL1	-0.01808549	-0.517690558
VCAN	-0.121727401	-0.964000234
PSMD7	0.503901283	1.695435291
ITPK1	0	-0.43962773
ATRN	0.023537696	-0.335722766
UBE2N	0.262112039	0.656856946
UBE2K	0.24178608	0.593920788
RIC8A	0	-0.43962773
ELAVL1	0.027744245	-0.320896209
DARS	0.076256514	-0.107941533
MIA3	0.084512177	-0.082058238
VWA1	0	-0.43962773
AFF1	1.998118893	8.083087025
SCAF1	0.475300462	1.606572713
AHR	-0.026872138	-0.556396437
SETD5	0.365049123	1.117949987
MGRN1	0.051294135	-0.229975108
AGPAT6	-0.013516611	-0.501709602
COX7A2	1.371791661	5.437452283
SKI	0.365039621	1.120074961
KPNA6	0.766624648	2.826122802
ANO6	0.46298033	1.542589264
TNFSF10	-0.025920618	-0.546688697
MYO6	0.023340622	-0.347929938
SPEN	1.322624037	5.220815647
COX7B	1.216028223	4.76379467
GNA13	0.361079179	1.087965055
CPSF7	0.09006764	-0.051730721
PDCD6	0.171581838	0.299664068
SAFB	1.173647202	4.579838419
COL12A1	-0.057217037	-0.689664539
SMPD4	0.739317759	2.71965954
MDM2	0.182925039	0.337654517
TMEM167A	0	-0.43962773
FAM134C	0	-0.43962773
RALBP1	0	-0.43962773
PHLDA1	-0.015452671	-0.503589833
TECR	0.427306903	1.402938764
C20orf11	0.277399849	0.730565208
CLIP1	0.104454767	0.018298539
TMEM14C	0	-0.43962773
DPYSL3	-0.05221977	-0.671741696
PTDSS1	0.421807673	1.36703854
LUC7L2	0.038798358	-0.269270617
PNRC2	0.091731949	-0.052321965
SGTA	0.931046444	3.553902964
CAT	0.368582856	1.12413916
RAPGEF1	0.192483489	0.362924713
KRTCAP2	1.47781987	5.900753462
RBM8A	0.664527346	2.395792828
UBE2Q1	0.182930428	0.350143595
ATP9A	0	-0.43962773
LIPA	-0.09835821	-0.855927404
RAB11FIP1	0.053587015	-0.226019087
UBXN1	1.09867889	4.253524221
GJA1	-0.011503135	-0.488702037
GTF2F1	0.49086437	1.657092393
GUSB	0.041002596	-0.267646151
HDAC2	1.642345383	6.580898219
C1QB	-0.263259673	-1.564480358
TRIB1	0	-0.43962773
C19orf10	1.083170998	4.182564668
USO1	0.52818866	1.823335535
NASP	2.651479656	10.87175956
ALCAM	0	-0.43962773
CIZ1	0.266378928	0.679237402
TSN	0.024312351	-0.336171994
TMX2	0	-0.43962773
SR140	1.431336772	5.64637045
PIK3R2	0.21766411	0.490808044
IFNGR1	-0.084271055	-0.800445703
TPM2	-0.027794955	-0.567098863
SHFM1	1.95066763	7.932765802
GOLGA2	0	-0.43962773
TADA3	0.36745264	1.124213172
DTX3L	0.063078846	-0.169064586
ZFP91	1.394478776	5.518759678
MAN1B1	0.126521276	0.094935196
OSBP	0.315254812	0.92202456
GDE1	0	-0.43962773
SBF1	0	-0.43962773
CUX1	0	-0.43962773
NEU1	0	-0.43962773
HIPK2	1.503528891	5.972477134
FNDC3B	0.085843003	-0.0689515
AMD1	0.095028884	-0.041709824
BLCAP	0	-0.43962773
PNRC1	-0.016809082	-0.516121066
PI4KB	0.059509822	-0.186105405
C9orf5	2.014633351	8.15097037
MAPK1IP1L	0.075699775	-0.110412213
SFRS4	0	-0.43962773
TOMM7	0.461678692	1.522956275
SCAP	0	-0.43962773
PSMB8	-0.125229522	-0.979937881
POFUT1	0.029737655	-0.311651566
ENTPD6	0.002225664	-0.434139555
THY1	-0.126318554	-0.982021448
MFGE8	-0.020958833	-0.529538109
DCAF11	-0.033800109	-0.588977532
DULLARD	0.077226307	-0.112576958
NDUFB4	0.567256671	1.970362862
UBE2R2	0	-0.43962773
PLOD3	0.061504103	-0.180304318
EIF2A	0.7582675	2.787299797
MYH14	0.062542005	-0.184608327
ORMDL3	0	-0.43962773
WBP11	0	-0.43962773
SPCS1	0.274840544	0.73781712
ATP5J2	2.140394628	8.737347552
PFKP	0.020009518	-0.339604005
POLDIP3	0	-0.43962773
KLF13	0.070557839	-0.146009109
SUMO1	0.260055753	0.670024986
ARFGAP2	0.017712947	-0.366624233
HSPE1	1.332841251	5.271388053
SCRIB	0.327450675	0.977293485
PPP2R5C	0.126795201	0.102149565
RAB13	0.120413217	0.083974698
PKP4	0	-0.43962773
PTPRA	0	-0.43962773
GTF3A	0.823559069	3.062961624
